year,source,target
1710,Johan Lorentz,Alexander Rosenquest
1710,Christian Lauch,Laurens Henrich Kurtz
1710,Benedict Wenerich,Ananias Dihl
1710,Johann Dietrich Wanenmacher,Michael Storr
1710,Conrad Hettich,Johan Wihs
1710,Johan Georg Schleicher,Johan Peter Hagedorn
1710,Johann Philipp Kreiser,Henrich Mehs
1710,Johan Beranhard,Elisabetha Beranhard
1710,Johan Feeg,Johan Jacob Zisch
1710,Gerhard Schaster,Johan Zach
1710,Johan Zach,Johan Adam Lasch
1710,Christian Castelmann,Johan Michael Waidknacht
1710,William Weight,Abraham Von Thesen
1710,Salomon Schutt,Henrich Zisom
1711,Henrich Chisem,Wilhelm Schutt
1711,Jacob Porst,Wilhelm Jorick 
1711,Andeas Volck,Johan Fischer
1711,Georg Luckstad,Georg Weigand
1711,Benjamin Elswa,William Clerk
1711,Isaac Henrickson,Georg Luckstad
1711,Georg Springstein,David Springste
1711,Johan Brein,Burckhard Meindhard
1711,Pieter De Bois,Andeas Volck
1711,Ludwig Bertsch,Conrad Friderich
1711,Johan Planck,Michael Pfester
1711,Andreas Ellich,Christian Aigler
1711,Michael Pfester,Johan Planck
1711,Johan Bernhard Luckhard,Johan Wilhelm Stuckenrad
1711,Wilhelm Jorg,Niclaus Haas
1711,Simon Hess,Anna Barbara Schumacher
1711,Johan Gans,Georg Adam Schmid
1711,Frantz Giller,Joseph Reichard
1711,Mattheus Cuntz,Johan Beranhard
1711,Gabriel Hoffman,Joseph Reichard
1711,Henrich Reiter,Johan Hess
1711,Johann Dietrich Castelmann,Philip Muller
1711,Johan Henrich Leich,Philip Peter Grauberger
1711,Niclaus Korner,Johan Franck Adam Hertel
1711,Johan Henrich Mann,Johan Peter Maurer
1711,Michael Storr,Anna Kunigunda Wanenmacher
1711,Johan Valentin Falckenburger,Jacob Mauck
1711,Christoph Werner,Apollonia Frohlich
1711,Peter Voshel,Anna Wooden
1711,Niclaus Staring Zigler,Philip Petri
1711,Christian Meyer,Maria Christina Oberbach
1711,Johan Emerich,Johan Hess
1711,Bernhard Listanius,Christian Aigler
1711,Philip Klumm,Johan Georg Schultheiss
1711,Johan Georg Schmid,Georg Ludwig Koch
1711,Peter Wickhaus,Maria Stein
1711,Jacob Hoffman,Mattheus Cuntz
1711,Johan Henrich Widerwachs,Eva Schurtz
1711,Abraham Laugs,Johan Georg Stump
1711,Johan Peter Oberbach,Peter Oberbach
1711,Conrad Hostman,Johan Peter Glopp
1711,Henrich Bois,Peter von Klack
1711,Herman Ranerser,Jacobus Von Den Bogard
1711,Simon Erhard,Johan Niclaus Schast
1711,Johan Michael Freymeyer,Melchior Volz
1711,Henrich Glock,Johan Hainor
1711,Wilhelm Simon,Johan Ulrich Beranhard
1711,Henrich Jung,Jacob Zimmerman
1711,Johan Stahl,Johan Peter Oberbach
1711,Albracht Schreiber,Hans Henrich Hainor
1711,Veltin Kuhn,Herman Segendorst
1711,Hartman Windecker,Johan Henrich Bellinger
1711,Daniel Schampnor,Paul Burnet
1711,Sebastian Spickermann,Philip Muller
1711,Hans Jorg Romer,Johan Adam Zoller
1711,Just Henrich Bast,Johan Muller
1711,Johan Peter Dippel,Eva Catharina Manck
1711,Albrecht Dietrich Marterstock,Dietrich Castlmann
1711,Johan Cuntz,Ludwig Bersht
1711,Johan Wilhelm Dieterich,Georg Wilhelm Kohl
1711,Johan Peter Lastner,Andreas Waidknacht
1711,Johann Philipp Ruger,Johan Muller
1711,Friedrich Merckel,Johan Adam Friderich
1711,Martin Stein,Peter Wickhaus
1711,Wilhelm Schutt,Henrich Chisem
1711,Henrich Meyer,Johan Schast
1719,Balthasar Anspach,Henrich Schast
1719,Andreas Schurtz,Georg Schurtz
1719,Philip Launert,Jacob Schast
1719,Johan Christian Dieterich,Abraham Lang
1719,Georg Saltmann,Johan Fridrich Zipperl
1719,Just Henrich Schaster,Johan Ritzbackus
1719,Niclaus Ohmich,Laurens Thater
1719,Johann Fridrich Merckel,Johan Kle
1719,Johan Strauss,Friedrich Streit
1719,Herman Hummel,Johan Schneider
1719,Veit Mossig,Henrich Ludwig
1719,Conrad Wust,Johan Leick
1719,Niclaus Trombour,Johan Emerich
1719,Albrecht Dietrich Marterstock,Wilhelm Brandau
1719,Hieronymus Scheib,Johan Friderich Haeger
1719,Johan Emerich,Wilhelm Lehmann
1719,Christian Meyer,Sibylla Catharina Kohl
1712,Philip Peter Grauberger,Friedrich Maul
1712,Heinrich Mohr,Philip Mohr
1712,Mattheus Schlemmer,Anna Luisa Gistheler
1712,Just Henrich Schaster,Johan Ritzbackus
1712,Joseph Reichard,Johan Bernhard Zipperl
1712,Johan Henrich Krantz,Johan Henrich Scharman
1712,Johann Melchior Dausweber,Johan Strauss
1712,Johann Dietrich Wanenmacher,Elisabetha Ottilia Storr
1712,Hieronymus Weller,Johan Muller
1712,Johan Becker,Johan Strauss
1712,Johan Wilhelm Brandau,Johan Franck
1712,Johan Eberhard,Johan Georg Sponheimer
1712,Kilian Planck,Maria Margretha Schast
1712,Adam Eckhard,Anna Cast
1712,Peter Janson,Omy La Gransche
1712,Andeas Volck,Johan Fischer
1712,Rennier Von Husum,Volkart Von Husum
1712,Johan Bond,Mattheus Guss
1712,Johan Hess,Andeas Baggs
1712,Niclaus Trombour,Justina Luckhard
1712,Peter Losting,Wilhelm Rees
1712,Jacob Sternberger,Philip Peter Grauberger
1712,Johan Leer,Johan Becker
1712,Johann Martin Netzbacher,Johan Henrich Conrad
1712,Jorg Henrich Stubenrauch,Johan Henrich Conrad
1712,Kilian Munckler,Jacob Scherp
1712,Johann Philipp Finckel,Johan Philipp Zerb
1712,Andreas Finck,Jacob Kobel
1712,Johann Fridrich Bell,Jacob Weber
1712,Jorg Martin Dillenbach,Jacob Losshaar
1712,Jacob Kobel,Johan Henrich Scharman
1712,Christoph Fuchs,Johan Ludolph Curring
1712,Conrad Lain,Johan Peter Gerlach
1712,Johann Fridrich Maul,Christoph Maul
1712,Peter Gistler,Herman Hoffman
1712,Henrich Spohn,Henrich Reiter
1712,Johan Peter Schmid,Johan Georg Bander
1712,Albert Von Loon,Johan Albertson
1712,Georg Zufeld,Henrich Widerwachs
1712,Georg Zufeld,Henrich Lorentz
1712,Peter Maurer,Henrich Mann
1712,Adam Hertel,Elisabetha Catharina Backus
1712,Daniel Schumacher,Jost Beranhard
1712,Ludwig Leich,Johan Eberhard Jung
1712,Zacharias Flegler,Elisabetha Magdalena Jung
1712,Gottfrid Ruhl,Henrich Stubenrauch
1712,Bernhard Luckhard,Johan Emerich
