year,source,target
1776,Mattheus  Kersch,Margriet  Kersch
1776,Heinrich  Noll,Margriet  Noll
1776,Peter  Runckel,Margriet  Runckel
1776,August  Preisch,Maria  Preisch
1776,Conrad  Fotsch,Maria Magdalene Fotsch
1776,Peter  Runckel,Mattheus  Kersch
1776,Margriet  Runckel,Mattheus  Kersch
1776,Daniel  Preiss,Mattheus  Schuler
1776,Catharina  Preiss,Mattheus  Schuler
1776,Theobald  Schramm,Michael  Traut
1776,John  Risch,Michael  Traut
1776,Anna  Schramm,Michael  Traut
1776,Anna Maria Risch,Michael  Traut
1776,Catharina  Winkhaus,Michael  Traut
1776,David  Magert,Paulus  Lingel
1776,John  Hartman,Paulus  Lingel
1776,Susanna  Magert,Paulus  Lingel
1776,Christina  Hartman,Paulus  Lingel
1776,George  Conrad,Peter  Brummer
1776,Catharina  Conrad,Peter  Brummer
1776,John  Ermentraut,Peter  Mueller
1776,Catharina  Ermentraut,Peter  Mueller
1776,Sebastian  Nadler,Sophia Catherine Nadler
1776,George Adam Mann,Susanna
1776,Elizabeth  Mann,Susanna
1776,David  Magert,Susanna  Magert
1778,William  Heine,Margriet  Heine
1778,William  Heine,Maria  Schneider
1778,Margriet  Heine,Maria  Schneider
1778,Martin  Schneider,Maria  Schneider
1778,William  Heine,Martin  Schneider
1778,Margriet  Heine,Martin  Schneider
1781,John  Beyer,Anna Margaret Kersch
1781,Eva  Beyer,Anna Margaret Kersch
1781,Mattheus  Kersch,Anna Margaret Kersch
1781,John  Beyer,Eva  Beyer
1781,John  Beyer,Mattheus  Kersch
1781,Eva  Beyer,Mattheus  Kersch
1782,Louis  Bekker,Anna Maria Bekker
1782,Frederick  Preisch,Anna Maria Preisch
1782,Catharina  Preisch,Anna Maria Preisch
1782,Garret  Beyer,Augustin Prisch Jr
1782,Maria  Beyer,Augustin Prisch Jr
1782,Jacob  Kissling,Barbara  Kissling
1782,Augustin  Preisch,Barbara  Mueller
1782,Margriet  Preisch,Barbara  Mueller
1782,Peter  Stein,Catharina  Ermentraut
1782,Elizabeth  Stein,Catharina  Ermentraut
1782,Charles  Schmidt,Catharina  Ermentraut
1782,Louis  Runckel,Catharina  Heine
1782,Catharina  Runckel,Catharina  Heine
1782,Frederick  Heine,Catharina  Heine
1782,Frederick  Preisch,Catharina  Preisch
1782,Louis  Runckel,Catharina  Runckel
1782,George  Weber,Catharina  Weber
1782,Peter  Stein,Charles  Schmidt
