,canonical,original
15486,Claes  Teerpenning,Klaasje Teerpenning
15489,Mesery  Sissim,Mesery Sissim
15491,Tjaatjen Du Bois,Tjaatjen Debois
15495,Elizabeth  Sjammers,Elisabeth Sammers
15497,Clara Van Waageningen,Clara van Wegeningen
15499,Maria Van Wagening,Maria van Wageningen
15500,Sara  Hallenbeck,Sara Halenbeek
15501,Elizabeth  Konyn,Lisabeth Konyn
15502,Anneke  Oosterwout,Anneke Osterhout
15507,Tenty  Engeland,Tenty Engeland
15508,Ariaantjen  Hegeman,Ariaantjen Hegeman
15509,Johanna  Verree,Johanna Free
15518,Catharina  Keyser,Catharin Keiser
15521,Annatie  Tack,Antje Tak
15523,Petronella  Haasbrouck,Pieternel Haasbroek
15525,Hester  Teerpenning,Hester Teerpenning
15528,Geesjen Vander Marcken,Geesjen van der Merken
15529,Sara  Frere,Sara Freer
15531,Maritie  Frere,Mareitje Freer
15532,Sara  Turk,Sara Dirk
15533,Geurt  Wiesborn,Grietje Weseborn
15540,Catharina  Burhans,Catharina Burhans
15545,Annamargriet  Roose,Anna Margriet Rosa
15547,Elizabeth  Scheever,Elisabeth Schever
15548,Catharina  Kierstede,Catharina Kierstede
15549,Petronella Van Vredenburgh,Pieternelle van Fredenburg
15550,Susanna Du Lameetere,Susanna de la Meter
15551,Rebecca  Frere,Rebekka Freer
15552,Elizabeth Du Bois,Lisabeth Du Bois
15553,Enn Demoed Bakkerin,Anna Demoed Bakkerin
15554,Sara Van Keuren,Sara van Keuren
15556,Elizabeth Van Bundschooten,Elisabeth van Buntschooten
15557,Sara  Pearson,Zara Peersen
15558,Sara  Neukirk,Sara Nieuwkerk
15566,Sara  Schepmoes,Zara Schepmoes
15570,Catharina  Gaasbeeck,Catrina Gaasbeek
15571,Elizabeth Van Foot,Elisabeth van Viet
15573,Sophia Van Aken,Sofia van Aaken
15578,Ariaatjen  Neukirk,Ariaatjen Nieuwkerk
15580,Klaartjen  Ronk,Klaartjen Rank
15581,Aaltie  Lievingstond,Alida Livengstond
15585,Catharina  Swaart,Catrina Swart
15588,Angeniet  Smid,Angeniet Smid
15589,Rachel  Sylant,Rachel Seiland
15590,Maria  Tammes,Maria Thomas
15591,Enn Meyer Bomberin,Anna Maria Bomberin
15596,Hester Van Den Broecq,Hester van den Burg
15597,Maria  Dirckse,Maria Dirks
15601,Hester  Verveele,Hester Verveele
15603,Maria Barbara Heentje,Maria Barbara Heentje
15604,Margriet  Heyntjen,Margriet Heyntjen
15612,Annatie Van Vleet,Annaatje van Vliet
15616,Jacomyntjen Vander Marcken,Jacomeyntjen van der Merken
15623,Elizabeth  Konterman,Elisabeth Konterman
15625,Catharina  Oosterwout,Catharina Osterhout
15626,Hannaatjen  Schevel,Hannaatjen Schevel
15627,Debora  Wamboom,Debora Wamboom
15630,Maritie  Hogeboom,Mareitje Hogeboom
15633,Kesia  Peers,Kesiea Bras
15634,Marretjen  Legg,Marytjen Elik
15637,Barbara  Heyn,Barbara Hein
15638,Selitje Du Lameetere,Seletje de la Mater
15639,Maria  Kortrecht,Maria Kortregt
15641,Annatie  Pearson,Annaatje Persen
15642,Janneke  Elmendorff,Janneke Elmendorf
15643,Maritie  Jansen,Marretje Janse
15644,Jannitie  Jansen,Jannetje Janse
15645,Hannah  Whitaker,Hanna Dekker
15646,Rachel  Hooghtaelingh,Rachel Hoogteeling
15649,Enn  Nottingham,Anna Nottingham
15652,Styntjen  Bosch,Styntjen Bosch
15653,Marretjen  Deli,Marytjen Teel
15661,Geesie  Oostrander,Geesje Ostrander
15662,Catharina  Wegeler,Catharina Wegeler
15663,Gertrud  Weler,Gertrout Weller
15664,Petronella  Brown,Pieternella Bruin
15668,Marretjen  Burhans,Marytjen Burhans
15669,Enn Margarita Hooghtaelingh,Anna Margrieta Hoogteeling
15671,Hester  Doejou,Hester Dijo
15672,Rachel Van Brown,Rachel van Buren
15673,Annetjen  Wayen,Antjen Weyen
15674,Margriet  Bevie,Margriet Bevier
15677,Jannitie  Neukirk,Jannetje Nieuwkerk
15678,Sara  Neukirk,Zara Nieuwkerk
15681,Neeltjen Du Bois,Neeltjen de Bois
15682,Judike  Beekman,Judik Beekman
15683,Neeltjen  Decker,Neeltjen Wittiker
15684,Cornelia  Kierstede,Cornelia Kierstede
15686,Elizabeth  Broodheed,Lisabeth Brodhaed
15687,Cornelia  Neukirk,Cornelia Nieuwkerk
15688,Cornelia Vander Marcken,Cornelia van der Merken
15694,Laurenzje Ten Broecq,Laurenzje ten Broek
15695,Helena  Ploeg,Helena Ploeg
15696,Jannitie  Frere,Jannetje Freer
15697,Elizabeth  Markel,Lisabeth Merkel
15698,Klaartjen  Stokkeraa,Klaartjen Stokkeraa
15699,Elizabeth Le Febure,Elisabeth le Feber
15707,Ariaantjen  Schepmoes,Ariaantjen Schepmoes
15710,Annetjen  Frere,Annaatjen Freer
15711,Orseltjen  Freling,Orseltjen Freeling
15712,Evaa  Freling,Eva Freeling
15714,Maritie  Staal,Mareitje Staal
15716,Debora Van Vleet,Debora van Vliet
15719,Maria Ten Broecq,Maria ten Broek
15723,Hannah  Whitaker,Henna Wittiker
15726,Sara  Oosterwout,Zara Oosterhout
15727,Margriet  Heyndryck,Margriet Hendrik
15730,Maria  Terwilligen,Maria Terwilligen
15731,Sara  Eejn,Zara Een
15733,Ariaantjen Van Brown,Aariaantjen van Bueren
15735,Dorothea  Trompoor,Dorethe Tromboor
15737,Rachel  Graef,Rachel Graaf
15738,Evaa  Mulder,Eva Milder
15739,Catharina  Duitscher,Catrina Duytscher
15741,Maria Barbara Ekkert,Maria Barbara Ekkert
15748,Elizabeth  Bestin,Elisabeth Bestin
15750,Margriet  Soevelt,Margriet Sievelt
15753,Ariaantjen Van Vredenburgh,Ariaantjen van Vredenburg
15755,Lydia Van Leeuwen,Lidia van Leuven
15757,Evaa  Markel,Eva Merkel
15759,Catharina  Brown,Catrina Bruyn
15760,Sara  Bogert,Zara Bogaard
15765,Margriet Du Graef,Margriet de Graav
15766,Catharina  Mol,Catharina Hommel
15767,Sara  Davenport,Zara Defenpoort
15775,Sara  Pearson,Zara Paarsen
15776,Marretjen  Roose,Marretjen Roosa
15778,Annetjen  Ploeg,Annaatjen Ploeg
15779,Margriet  Sjammers,Margriet Zammers
15780,Enn Demoed Bekker,Anna Demoed Bakker
15781,Sophia Van Aken,Zofia van Aaken
15785,Margriet  Kuikendal,Margriet Kuykendal
15789,Barbel  Welder,Barbel Walder
15791,Margery Van Leeuwen,Margerie van Leeuwen
15792,Enn  Bredeth,Enne Bradeth
15793,Jacomyntjen  Oostrander,Jacomeyntjen Ostrander
15798,Elizabeth  Schoenmaker,Lisabeth Schoonmaker
15800,Judike  Wynkoop,Judik Wynkoop
15801,Sara  Cloete,Zara Kloet
15802,Tjadje  Wynkoop,'Tjaadje Wynkoop
15803,Evaa  Claerwater,Eva Klaarwater
15806,Margriet  Kool,Margriet Cool
15807,Annatie  Sleght,Annaatje Slegt
15808,Enn  Swaart,Anna Swart
15810,Elias  Eltingh,Elsjen Elting
15811,Lowi Van Schuyven,Lea van Schuyven
15816,Aaltie  Clark,Aaltje Clerk
15819,Jannitie  Kortrecht,Jannetje Kortregt
15820,Sara Du Wit,Zara de Wit
15821,Janneke  Elmendorff,Janneken Elmendorf
15823,Catharina  Benthuysen,Catrina Benthuysen
15825,Elizabeth  Wamboom,Elisabeth Wambom
15827,Helena  Decker,Helena Wittiker
15831,Hester  Raalje,Hester Rilje
15834,Annatie  Schoenmaker,Antje Schoonmaker
15836,Annamargriet  Roose,Anna Margriet Roosa
15842,Judith  Beekman,Judikje Beekman
15848,Tietjen Du Bois,Taatjen de Bois
15849,Maria Elizabeth Peeringer,Maria Elisabeth Berringer
15850,Geertrout  Schneider,Geertrout Schneider
15851,Elizabeth  Markel,Elisabeth Merkel
15852,Nelly Van Vredenburgh,Nelli van Fredenburg
15853,Catharina  Graft,Catharina Graft
15854,Lowi  Westfael,Lea Westval
15855,Nenny  Schort,Nenni Short
15856,Annatie  Frere,Antje Freer
15857,Debora  Kinni,Debora Kinni
15858,Elizabeth Van Benschooten,Elisabeth van Benschoten
15860,Sara Du Graef,Sara de Graaf
15863,Jacomyntjen  Maston,Jacomyntjen Masten
15869,Helena  Peeshaar,Lena Peeshaar
15871,Catharina  Schut,Catharina Schut
15877,Jacob  Hardenbroek,Jacoba Hardenberg
15879,Christina  Morterstok,Christina Morterstok
15880,Gertrud  Jongbloedt,Gertrout Jongbloet
15881,Clara Van Wagener,Clara van Wagenen
15882,Annatie  Weeten,Antje Weiden
15883,Blandina Van Gaasbeeck,Blandina van Gaasbeek
15884,Elizabeth  Burhans,Lisabeth Burhans
15886,Jannitie  Pearson,Jannetje Persen
15889,Sara  Wesbrook,Sara Hasebroek
15890,Neeltie  Brown,Nelly Bruyn
15891,Margriet  Hodje,Margriet de Joo
15896,Nenny  Nottingham,Nenni Nottingham
15897,Clavi  Koch,Clavi Koch
15901,Annetjen  Weler,Annaatjen Wieler
15906,Elizabeth  Konterman,Elisabeth Conterman
15908,Annatie  Storm,Antje Storm
15909,Christina  Mayer,Christina Meyer
15912,Rachel  Gelder,Rachel Kelder
15913,Tryntjen  Bentsen,Tryntjen Bentsen
15915,Geurt  Scheever,Grietje Schever
15916,Magdalena  Scheever,Magdalena Schever
15917,Susanna  Hoffman,Susanna Hofman
15920,Margrietjen  Heromans,Margrietjen Heermans
15923,Maria Magdalena Saller,Maria Magdalena Saller
15929,Maria Mag Sleght,Maria Mag. Slegt
15930,Elias Catharina Schneider,Elisa Catharina Schneider
15931,Christina  Frere,Christina Fierer
15932,Esther Du Joy,Ester de Joo
15936,Elizabeth  Bredeth,Elisabeth Bradeth
15938,Wyntie  Klauw,Annaatje Cool
15939,Elizabeth  Low,Lisabeth Louw
15940,Sara  Hooghtaelingh,Sara Hoogteeling
15942,Annatie  Swaart,Annaatje Swart
15947,Maritie  Eejn,Mareitje Een
15949,Annatie  Horenbeeck,Annaatje Horenbeek
15951,Catharina  Legg,Catharina Leg
15953,Arend  Oosterwout,Arriaantje Osterhout
15954,Hilletie  Decker,Hilletje Wittaker
15955,Maria  Ploeg,Maria Ploeg
15962,Enn  Kool,Anna Cool
15965,Elizabeth  Porkhert,Elisabeth Borkert
15966,Geurt  Regter,Grietje Regter
15968,Selitje Du Lameetere,Seeletje de la Meter
15969,Catharina  Bernerd,Catrina Barrenhert
15972,Annetjen  Heromans,Annaatjen Heermans
15975,Ariaantjen Van Brown,Ariaantjen van Bueren
15976,Maria Geertruy Hagedorn,Maria Geertruy Hagedorn
15977,Sara Du Wit,Sara de Wit
15979,Aaltie  Livingston,Alida Livingston
15981,Maritie  Davenport,Mareitje Deffenpoort
15982,Metge  Kermer,Metge Kermer
15984,Lowi Van Etten,Lea van Oetten
15989,Klaartjen  Stokrade,Klaartjen Stokraad
15990,Rachel Van Brown,Rachel van Buuren
15993,Catharina  Reisdorf,Catharina Reisdorf
15994,Elizabeth Van Vleet,Elisabeth van Vliet
15999,Enn Meyer Peeringer,Anna Maria Berringer
16000,Evaa  Casper,Eva Casper
16001,Catalyntjen  Kipp,Katalyntjen Kip
16003,Rachel  Eliasz,Rachel Lieuwes
16004,Rachel  Sylant,Rachel Suyland
16005,Clara  Heromans,Klaara Heermans
16008,Catharina  Brown,Catharina Bruin
16010,Sara  Turk,Sara Turk
16014,Debora Van Vleet,Debora van Vlied
16016,Rachel  Vielen,Rachel Vielen
16017,Enn  Sleght,Anna Slegt
16019,Lowi  Legg,Lea Leg
16020,Margery Van Leeuwen,Margerie Van Leeuwen
16023,Enn Margarita Hooghtaelingh,Anna Margriet Hoogteeling
16029,Sophia  Hoef,Sophia Hof
16030,Sara  Lefevre,Sara Lefever
16031,Catharina Du Puy,Catharina Dubois
16032,Annatie  Frere,Annaatje Freer
16033,Cornelia  Wynkoop,Cornelia Wynkoop
16034,Enn Catharina De Lameetere,Anna Catharina Delameter
16039,Sara  Oosterwout,Sara Osterhout
16040,Beeldje  Kool,Beletje Cool
16041,Sara  Davenport,Zara Deffenpoort
16046,Lowi Van Hooghtaelingh,Lea van Hoogteeling
16050,Sytjen Van Kuikendal,Sytjen van Kuykendaal
16051,Rebecca  Bogert,Rebekka Bogaart
16052,Elizabeth  Harris,Elisabeth Roosa
16056,Maritie  Deli,Mareitje Teel
16057,Rachel Van Keuren,Rachel van Keuren
16069,Neeltie  Wittikar,Nelly Wittiker
16072,Annetjen  Pearson,Antjen Paarsen
16079,Annetjen  Frere,Antjen Freer
16080,Cornelia Vander Marcken,Cornela van der Merken
16081,Neeltie  Dubois,Neeltje Dubois
16085,Margriet  Lefevre,Margriet Lefevre
16086,Helena  Ploeg,Lena Ploeg
16090,Helena  Westbroeck,Lena Westbroek
16099,Petronella  Haasbrouck,Pieternella Hasebroek
16100,Maritie  Rutse,Marretje Rutse
16105,Maritie  Bosch,Mareitje Bosch
16107,Sara  Peers,Sara Bras
16112,Johanna Du Wit,Johanna de Wit
16113,Magdaleentjen  Oosterwout,Magdaleentjen Oosterhout
16117,Margriet  Heyn,Margriet Hein
16120,Clara  Winterswyk,Clara Winterswyk
16121,Enn Veronica Wagener,Anna Veronica Wagener
16122,Maria  Haasbrouck,Maria Hasebroek
16125,Elizabeth Du Bois,Elisabeth de Bois
16126,Petronella  Bosch,Pieternelle Bosch
16127,Lowi Ten Eyck,Lea ten Eyk
16131,Enn Margarita Weeten,Anna Margriet Wyden
16132,Martin Van Keuren,Maryten van Keuren
16133,Elizabeth  Low,Elisabeth Haal
16146,Catharina Du Mayer,Catharina de Meier
16148,Catharina  Schoenmaker,Catharina Schoonmaker
16150,Annatie Van Wayen,Antje van Weyen
16151,Aaltie  Clark,Aaltje Clark
16159,Sara  Tack,Zara Tak
16160,Enn Mareitje Van Gaasbeeck,Anna Mareitje van Gaasbeek
16162,Cornelia  Rutgers,Cornelia Rutgers
16166,Marretjen Le Febure,Marytjen Lefeber
16167,Maria  Bevie,Maria Bevie
16168,Maria  Teerpenning,Maria Teerpenning
16170,Neeltie  Chrispel,Neeltje Chrispel
16176,Anneke  Bogardus,Anneke Bogardus
16177,Enn  Broodheed,Anna Bradheat
16181,Magdalena  Peeshaar,Magdalena Beeshaar
16183,Catharina  Lefebre,Catrina Lefeber
16189,Elizabeth  Kreems,Elisabeth Kreems
16201,Rachel  Claerwater,Rachel Klaarwater
16203,Wyntie  Doejou,Wyntje Dejo
16209,Enn  Whitaker,Anna Wittiker
16211,Christina  Smith,Christina Schmid
16216,Sara  Hooghtaelingh,Zara Hoogteeling
16218,Margriet  Elmendorff,Margriet Elmendorf
16223,Elizabeth Le Febure,Elisabeth Lefeber
16224,Geurt  Ploeg,Geertruy Ploeg
16226,Engeltjen Van Steenberg,Engeltjen van Steenbergen
16227,Ariaantjen  Hooghtaelingh,Ariaantjen Hoogteling
16228,Rintelje  Hoffman,Rintelje Hofman
16229,Klaartjen  Bratt,Klaartjen Brudu
16235,Rebecca  Pennik,Rebecca Pinnik
16237,Sara Du Bois,Sara Dubois
16241,Elias  Roberse,Elsje Robersse
16244,Sara  Kool,Zara Kool
16245,Angenietjen Van Sleg,Angenietjen van Slyk
16255,Sara  Schoenmaker,Sara Schoonmaker
16257,Enn  Dorsen,Anna Dorsen
16258,Laurence Ten Broecq,Louwerensy ten Broek
16264,Margriet  Wilding,Margriet Elting
16265,Margriet  Kort,Margariet Graat
16266,Catharina  Schepmoes,Catrina Schepmoes
16270,Maria  Poitiere,Maria Potter
16278,Jacomin Vander Marck,Jacomyntje van der Merke
16279,Maria Van Bomschoten,Maria van Bomschoten
16287,Maritie  Puits,Marretje Bettis
16288,Rebecca  Bogert,Rebekka Bogaard
16297,Sara Van Gaasbeeck,Sara van Gaasbeek
16298,Catharina  Hooghtaelingh,Catharina Hoogteeling
16300,Elias Du Mon,Elsjen de Mon
16301,Enn  Koeck,Enny Kok
16308,Enn  Blansjan,Anna Blansjan
16310,Divertje Van Den Berger,Divertje van den Berg
16311,Maria  Brinck,Meery Brink
16314,Annetjen  Pearson,Antjen Peersen
16327,Susanna Du Lameetere,Zusanne de Lameeter
16329,Molly  Griek,Molly Crook
16330,Beeletjen  Kool,Beeletjen Kool
16332,Egjen  Frere,Aagjen Freer
16342,Elizabeth  Aertse,Elisabeth Rutsz
16343,Catalyntje  Oosterwout,Catalyntje Osterhout
16346,Grietjen  Elmendorff,Grietjen Elmendorf
16348,Enn Magriet Roose,Anna Magriet Roosa
16350,Enn Margarita Hooghtaelingh,Anna Margriet Hoogteling
16353,Petronella  Schoenmaker,Pieternelle Schoonmaker
16357,Maria  Bevie,Maria Bevier
16359,Lowi  Roose,Lea Rosa
16361,Elizabeth  Maste,Elisabeth Maste
16362,Anneke  Benschooten,Anneke Benschoten
16363,Maritie Van Vleet,Marretje van Vliet
16366,Enn Margarita Wytens,Anna Margriet Wytens
16368,Enn In Broodheed,Anna En Bradhaed
16369,Lowi Van Schyven,Lea van Schuiven
16370,Maritie  Roose,Marretje Rosa
16373,Maritie  Stokrade,Mareitje Stokkeraad
16375,Trentje  Bentse,Treintje Bentse
16377,Catharina  Mayer,Catharina Meier
16380,Rachel  Swaart,Rachel Swart
16384,Margriet  Schmidt,Margrit Smit
16385,Elizabeth  Helm,Elisabeth Helm
16389,Catharina  Nottingham,Catrina Nottingham
16398,Maria Ten Broecq,Maria Tenbroek
16402,Enn Willemyna Schmidt,Anna Willemyna Smit
16403,Lowi  Sluyter,Lea Sluiter
16407,Enn Margarita Miller,Anna Margriet Muller
16409,Margriet  Lefebre,Margriet Lefeber
16412,Enn Margrita Ten Broecq,Anna Margrita ten Broek
16415,Elizabeth  Broodheed,Elisabeth Bradhead
16416,Elias  Robertse,Elsje Robertse
16417,Wyntie  Kierstede,Annaatje Kierstede
16419,Maria  Poitiere,Maria Podder
16423,Elizabeth Du Bois,Elisabeth Dubois
16425,Catharina  Swaart,Catharina Swart
16427,Meriba  Herker,Meriba Herker
16428,Margriet  Kokkin,Margriet Kokkin
16429,Catharina  Brown,Catharina Bruyn
16431,Clara  Stokkeraa,Clara Stokkera
16438,Henrich  Brinck,Henrikje Brink
16441,Margriet  Scheever,Margriet Schever
16444,Johannes Ten Broecq,Johanna Steenbergen
16449,Nenny  Dosty,Nenny Dosty
16450,Annetjen Du Hooge,Weyntjen de Joo
16458,Maritie  Oosterwout,Mareitje Osterhout
16460,Maritie  Lefevre,Mareitje Lefevre
16462,Outie  Hoffman,Ita Hofman
16463,Maria  Keyser,Maria Keiser
16466,Maritie  Hoef,Mareitje Hof
16467,Magdalena  Peeshaar,Magdelena Peeshaar
16471,Sara  Schoenmaker,Sarah Schoonmaker
16473,Rachel  Grieks,Rachel Grieks
16475,Arend  Schepmoes,Arriantje Schepmoes
16477,Maria  Cerner,Mary Cerner
16480,Christina  Schneider,Christina Schneider
16483,Maria Elizabeth Mayer,Maria Elisabeth Meyer
16485,Elias  Brown,Elsje Bruin
16486,Elizabeth Van Bonschoten,Elisabeth van Bonschoten
16489,Jacomin Vander Marcken,Jacomyntje van der Merken
16490,Helena  Burhans,Lena Borhans
16491,Elizabeth  Elmendorff,Elisabeth Elmendorf
16492,Margriet  Wilding,Margriet Eltinge
16493,Maria  Rosekrans,Maria Rosekrans
16494,Lydia Van Leeuwen,Liedia van Leuven
16495,Maria  Brown,Maria Bruin
16496,Sara  Tack,Sara Tak
16497,Teuntje  Staats,Theuntje Staats
16502,Annatie  Oosterwout,Annatjen Oosterhout
16504,Enn Van Wagening,Anna van Wageningen
16505,Lowi Van Hooghtaelingh,Lea van Hoogteling
16506,Esther  Teerpenning,Ester Teerpenning
16507,Gritje  Neukirk,Gerritje Nieuwkerk
16509,Anneke Van Bomschoten,Anneke van Bomschoten
16512,Elizabeth  Davids,Elisabeth Davids
16514,Maria  Bomschoten,Maria Bomschoten
16518,Susanna  Bosch,Susanna Bosch
16521,Hester  Dubois,Hester Dubois
16522,Maritie  Bomme,Mareitje Beem
16525,Margrietjen  Elmendorff,Margrietjen Elmendorff
16527,Annatie  Frere,Annatjen Freer
16528,Sara  Ploeg,Zara Pillik
16529,Jannetjen  Sleght,Jannetjen Slegt
16531,Elizabeth  Kipp,Elisabeth Kip
16532,Jannitie  Heromans,Jannetje Heermanse
16536,Catharina  Pier,Catharina Pier
16537,Maria  Griek,Maria Crook
16539,Enn Du Graef,Anna de Graaf
16544,Zytje  Terwilligen,Seitje Terwilge
16547,Catharina  Schuyler,Catharina Schuyler
16551,Enn  Broodheed,Anna Bradhaed
16554,Catharina  Nottingham,Catharina Nottingham
16556,Jacomyntjen  Eltingh,Jacomyntjen Elting
16558,Maria  Brinck,Mary Brink
16559,Enn  Koeck,Enna Kok
16560,Catharina  Hooghtaelingh,Catharina Hoogteling
16566,Sara  Gaasbeeck,Zara Gaasbeek
16570,Maria Du Bois,Maria Dubois
16571,Hyltje  Oosterwout,Heiltje Osterhout
16572,Annetjen  Konstapel,Antjen Constapel
16573,Magdalena  Bomme,Magdaleen Beem
16575,Marretjen  Brinck,Marretjen Brink
16578,Enn  Ploeg,Anna Ploeg
16589,Marretjen  Berger,Marytjen Borger
16591,Elizabeth  Porkhert,Lisabeth Borghard
16592,Elizabeth  Schryver,Lisabeth Schryver
16593,Susanna  Kool,Susanna Cool
16600,Judith  Tenbroek,Judikje Tenbroek
16605,Magdalena Du Bois,Magdalena Dubois
16606,Maria  Poitiere,Mary Potter
16610,Elias  Roberse,Elsje Roberse
16611,Susanna Du Puy,Susanna Dubois
16613,Maria Van Steenberg,Maria van Steenbergen
16615,Catharina Van Gaasbeeck,Catharina van Gaasbeek
16616,Wyntie  Klauw,Annatjen Kool
16619,Helena  Jansen,Lena Janse
16620,Rachel Du Bois,Rachel du Bois
16622,Rebecca Van Antwerpen,Rebekka van Antwerpen
16624,Rebecca  Tappen,Rebecca Tappen
16628,Enn Margretha Kochin,Anna Margretha Kochin
16629,Jane  Grahems,Jane Grahems
16630,Maria  Robertse,Maria Robertse
16631,Elizabeth  Mengis,Elisabeth Menges
16634,Rachel  Hooghtaelingh,Rachel Hoogteling
16635,Elizabeth Van Benschooten,Lisabeth van Benschoten
16636,Arend Van Fronik,Arriaantje van Franke
16639,Wyntie  Doejou,Weintje Dijo
16640,Catharina  Bogardus,Catharina Bogardus
16643,Enn  Kool,Anna Kool
16646,Elizabeth  Debit,Elisabeth Debit
16651,Catharina Du Wit,Catharina de Wit
16652,Sara  Roose,Zara Roosa
16656,Annatie  Markel,Annaatje Merkel
16662,Jannitie  Bekker,Jannetje Bekker
16669,Elizabeth  Schut,Lisabeth Schut
16670,Maritie  Plemlie,Mareitje Plemlie
16674,Rachel  Haasbrouck,Rachel Haasbrouck
16676,Elizabeth  Valk,Lisabeth Falk
16680,Elizabeth  Kantyn,Elisabeth Kantein
16682,Maria  Burhans,Maria Borhans
16685,Helena  Vielen,Helena Vielen
16687,Anneke Van Benschooten,Anneke van Benschoten
16688,Theodosia  Wittikar,Theodosia Wittaker
16690,Margriet  Ploeg,Margrit Ploeg
16692,Magteltjen  Oostrom,Magteltjen Oosterom
16693,Elizabeth  Beekman,Lisabeth Beekman
16694,Catharina  Oostrander,Catharina Ostrander
16697,Elizabeth  Maste,Lisabeth Maste
16698,Margriet  Henriks,Margriet Henriks
16699,Elizabeth Du Bois,Lisabeth Dubois
16701,Elias  Bundschooten,Elsjen Buntschooten
16707,Margriet  Elissen,Margriet Ellison
16716,Magdalena  Peeshaar,Magdaleen Peeshaar
16717,Sara  Fynhout,Zara Finnet
16718,Anneke  Bogardus,Anneken Bogardus
16719,Maritie  Neher,Mareitje Neher
16721,Neeltie Van Wagener,Neeltje van Wagenen
16722,Maria  Schneider,Maria Schneider
16725,Dieuwertjen Van Den Broecq,Dieuwertjen van den berg
16727,Rachel  Grieks,Rachel Griks
16728,Jannitie De La Matre,Jannetje Delameter
16730,Lowi  Hooghtaelingh,Lea Hoogteling
16734,Rachel Du Bois,Rachel Dubois
16740,Trentje  Low,Treintje Louw
16743,Elizabeth  Burhans,Elisabeth Burhans
16747,Jannitie Vander Marcken,Jannetje van der Merken
16751,Joannes  Grahems,Janes Grahams
16756,Enn Margretha Nies,Anna Margretha Nies
16757,Femmetie  Clark,Femmetje Clerk
16760,Geertjen  Swaart,Geertjen Swart
16761,Outie Van Weye,Ita van Wie
16765,Rachel Vander Marcken,Rachel van der Merken
16767,Catharina Du Puy,Catharina de Bois
16768,Annatie  Konstapel,Antje Constabel
16770,Aaltie Van Sleg,Alida van Slyk
16771,Hendrickyen  Been,Henderikjen Binnewee
16776,Catharina  Meyert,Catharina Meyert
16779,Catharina  Schepmoes,Catharina Schepmoes
16781,Marretjen Van Vleet,Marretjen van Vliet
16783,Enn  Koeck,En Kok
16785,Maria  Stokrade,Maria Stokraad
16788,Elizabeth  Beekman,Elisabeth Beekman
16789,Jannitie  Low,Jenneke Louw
16792,Hilletjen  Oosterwout,Heyltjen Oosterhout
16794,Ariaantjen Van Etten,Ariaantjen van Etten
16798,Helena  Kierstede,Helena Kierstede
16799,Enn  Nottinghen,Anna Nottinghan
16801,Sara  Bogert,Sara Bogard
16802,Christina  Schmidt,Christina Schmidt
16804,Elizabeth  Swaart,Lisabeth Swart
16809,Arend  Horenbeeck,Arriantje Horenbeek
16810,Josina  Weler,Jesina Wieler
16811,Margriet  Schmidt,Margriet Schmidt
16818,Cornelia  Neukirk,Cornelia Nieukerk
16819,Catharina  Burhans,Catharina Borhans
16820,Margrietjen  Elmendorff,Margrietjen Elmendorf
16821,Elizabeth  Schreiber,Elisabeth Schreiber
16822,Lowi  Vredenburgh,Lea Vredenburg
16823,Enn  Broodheed,Anne Bradhaed
16824,Geurt  Neukirk,Gerretje Nieuwkerk
16827,Annetjen  Rapelje,Antjen Rappelje
16830,Clara  Steenbrink,Clara Steenbrink
16832,Catharina  Oostrander,Cathrina Oostrander
16837,Enn  Vin,Anne Vonnoi
16838,Maria  Horenbeeck,Maria Horenbeek
16843,Rachel  Sleght,Rachel Slegt
16846,Helena  Burhans,Helena Burhans
16847,Brechie  Nottingham,Brechje Nottingham
16848,Annetjen  Eltingh,Annaatjen Elting
16849,Elias Van Bundschooten,Elsjen van Buntschooten
16850,Maria  Kantyn,Maria Kanteyn
16851,Elizabeth  Borchert,Lisabeth Borchert
16857,Catalyntje  Porkhert,Catalyntje Burkert
16858,Agitta Du Joy,Agitta de Joo
16860,Enn Margriet Van Hooghtaelingh,Anna Margriet van Hoogteeling
16861,Evaa  Oosterwout,Eva Osterhout
16862,Catharina Van Steenberg,Catharina van Steenbergen
16866,Margriet  Ploeg,Margriet Ploeg
16868,Elizabeth  Bredeth,Elisabeth Bredeth
16871,Enn Du Wit,En de Wit
16877,Maria Ten Broecq,Maria tenBroek
16878,Magdalena  Smedes,Magdalena Smedes
16879,Hannah  Brown,Hanna Bruin
16883,Catharina  Decker,Catharina Wittiker
16884,Elizabeth  Schut,Elisabeth Schut
16886,Jannitie  Keeter,Jannetje Keter
16891,Unnamed Negro Mother,unnamed Negro mother
16892,Susanna Du Lameetere,Susanna de Lameter
16893,Annatie  Oosterwout,Annaatje Osterhout
16897,Debora Du Joy,Debora de Joo
16899,Elizabeth Van Bomme,Elisabeth van Bome
16906,Gerritjen  Bogardus,Gerritjen Bogardus
16908,Lowi  Frere,Lea Freer
16920,Catharina  Kantyn,Catharina Kantein
16921,Catharina  Brown,Catharin Bruin
16923,Christina  Labont�,Christina Labont�
16925,Rebecca  Jansz,Rebekka Jansz
16928,Maria  Smith,Maria Schmid
16931,Catharina  Sleght,Catharina Slegt
16933,Elias Van Buntschoten,Elsjen van Buntschoten
16935,Dieuwertjen Van Den Berger,Diewertjen van den Berg
16937,Catharina  Hoffman,Catharina Hofman
16939,Maria  Kantyn,Maria Canteyn
