,canonical,original
2817,Anna Maria Terri,Anna Maria Terri
2818,Maria  Miehler,Maria Muller
2823,Maria Magdalene Tauenhein,Mary Magdalene Tauenhein
2825,Catharina  Mason,Catherine Mason
2827,Anna Margaret Kress,Anna Margaret Kress
2828,Catharina  Mannen,Catherine Mannen
2829,Maria Barbara Reinhard,Maria Barbara Reinhardt
2831,Catharina  Reiss,Catherine Reis
2832,Rosina  Bindscherlach,Rosina Bindscherlach
2833,Catharina  Grotjan,Catherine Grotjan
2834,Catharina  Bischofberg,Catherine Bischofberg
2837,Maria Margaret Tauber,Maria Margaret Dauber
2840,Anna Of Lohman,Anna Eva Lohman
2841,Anna Margaret Schwing,Anna Margaret Schwing
2846,Catharina  Halberstadt,Catherine Halberstad
2848,Anna Catherine Schweitzer,Anna Catherine Schweitzer
2851,Elizabeth  Diel,Elizabeth Diehl
2852,Elizabeth  Sar,Elizabeth Weiser
2853,Catharina  Burckhard,Catherine Burckhardt
2854,Elizabeth  Scheller,Elizabeth Scheller
2855,Catharina  Harnisch,Catherine Harnisch
2856,Maria  Aman,Maria Amman
2857,Eva  Panwart,Eva Pannwahrt
2859,Anna Maria Grob,Anna Maria Grob
2860,Margriet  Vogel,Margaret Vogel
2862,Anna Maria Bum,Anna Maria Bohm
2865,Catharina  Laeng,Catherine Laeng
2867,Anna Margaret Henrich,Anna Margaret Henrich
2870,Elizabeth  Pieterse,Elizabeth Peters
2871,Philippina  Miehler,Philippina Muller
2872,Anna Maria Schmied,Anna Maria Schmidt
2877,Susanna  Eulert,Susanna Eulert
2879,Anna  Miehler,Anna Muller
2880,Catharina  Hilligass,Catherine Hillegas
2881,Maria Christine Tappen,Maria Christine Tappen
2882,Susanna Maria Miehler,Susan Maria Muller
2884,Eva Margaret Moenich,Eva Margaret Moenich
2885,Barbara  Birkenbeil,Barbara Berckenbeul
2886,Maria Catherine Waal,Maria Catherine Weil
2887,Catharina  Prattler,Catherine Prattler
2888,Louisa  Kuehn,Louisa Kuhn
2889,Maria Isabella Weyberg,Maria Isabella Weyberg
2891,Anna Magdalene Pfister,Anna Magdalene Pfister
2893,Anna  Naef,Anna Naf
2894,Anna Catherine Sisler,Anna Catherine Seller
2895,Elizabeth  Widerstein,Elizabeth Widerstein
2896,Maria Catherine Staud,Maria Catherine Staht
2898,Maria  Schafer,Maria Schaeffer
2901,Veronica  Krebs,Veronica Kreps
2902,Catharina  Mesmer,Catherine Messemer
2904,Sybil  Popi,Sibylla Popi
2906,Wilhelmina  Zuder,Wilhelmina Souder
2908,Maria  Domminick,Maria Dominick
2909,Anna  Kleyn,Anna Klein
2910,Christina  Stimmel,Christine Stimmel
2911,Catharina  Eckhardt,Catherine Eckhardt
2912,Margriet  Febereit,Margaret Febereit
2913,Maria Margaret Chamberlein,Mary Margaret Chamberlein
2914,Maria Barbara Schakar,Maria Barbara Schakar
2916,Gertrud  Weitz,Gertrude Weitz
2919,Maria Catherine Stucki,Maria Catherine Stocki
2921,Catharina  Bigonne,Catherine Bigonne
2922,Catharina  Sinck,Catherine Sinck
2924,Anna Maria Klethi,Anna Maria Klethi
2928,Anna Margaret Krauskopf,Anna Margaret Krauskopf
2929,Catharina  Rasber,Catherine Rasber
2931,Margriet  Steltz,Margaret Stoltz
2935,Anna Maria Wilki,Anna Maria Wilcki
2936,Anna Magdalene Blum,Anna Magdalene Plum
2938,Dorothea  Paris,Dorothy Beris
2940,Maria  Garle,Maria Garle
2942,Elizabeth  Ernstdorf,Elizabeth Ernstdorf
2944,Magdalena  Wacke,Magdalene Wack
2947,Anna Catherine Keiler,Anna Catherine Keiler
2948,Anna Margaret Abel,Anna Margaret Appel
2950,Anna Maria Sisler,Anna Maria Sehler
2954,Elizabeth  Roth,Elizabeth Wirth
2955,Rieth,Rieth
2956,Anna Elizabeth Wacke,Anna Elizabeth Wack
2959,Wife Of George Reichwein,wife of George Reichwein
2964,Anna Catherine Bergman,Anna Catherine Bergman
2965,Hannah  Wind,Hannah Wind
2966,Catharina  Conver,Catherine Conver
2967,Christina  Stockman,Christine Stockman
2969,Elizabeth  Schmied,Elizabeth Schmidt
2971,Elizabeth  Haubern,Elizabeth Haubern
2972,Anna Catherine Lutsch,Anna Catherine Lutsch
2974,Anna Margaret Mohr,Anna Margaret Meyer
2975,Margriet  Hoerner,Margaret Hoerner
2977,Elizabeth  Rabanos,Elizabeth Rabanos
2978,Catharina  Reiss,Catherine Reiss
2979,Elizabeth  Weiss,Elizabeth Weiss
2981,Sophia  Rotter,Sophia Ritter
2982,Catharina  Eberth,Catherine Eberth
2985,Barbara  Schettel,Barbara Schittel
2988,Catharina  Grieder,Catherine Kreider
2989,Elizabeth  Loehr,Elizabeth Lehr
2990,Sophia  Gobeler,Sophia Kapeler
2991,Barbara  Domminick,Barbara Dominick
2994,Wife Of Abel Wells,wife of Abel Wells
2995,Maria Rosina Mohr,Maria Rosina Meyer
2996,Susanna Maria Miehler,Susanna Maria Mueller
2997,Christina  Hemsing,Christine Hemsing
2998,Margriet  Grob,Margaret Grob
2999,Maria  Bekker,Maria Becker
3002,Anna Maria Ruebsamen,Anna Maria Rubsamen
3003,Elizabeth  Schakar,Elizabeth Schakar
3004,Magdalena  Braun,Magdalene Braun
3007,Sara  Darny,Sarah Darny
3008,Anna Maria Keiler,Anna Maria Keller
3009,Maria Magdalene Tauenheimer,Mary Magdalene Tauenheimer
3010,Juliana  Diel,Juliana Diehl
3012,Maria Clara Bayer,Maria Clara Bauer
3013,Magdalena Elizabeth Schmick,Magdalene Elizabeth Schmick
3015,Catharina  Enck,Catherine Jung
3016,Anna Margaret Bekker,Anna Margaret Becker
3017,Catharina  Orfgen,Catherine Orfgen
3018,Elizabeth  Gamber,Elizabeth Gamper
3019,Maria  Kress,Maria Kress
3021,Catharina  Hund,Catherine Hund
3023,Janiola  Waal,Janiola Wial
3024,Maria Susanna Hartman,Maria Susanna Hartman
3025,Christina  Diel,Christine Dahl
3026,Veronica  Fanz,Veronica Fans
3027,Elizabeth  Enck,Elizabeth Young
3028,Anna Catherine Schuetz,Anna Catherine Schutz
3029,Maria  Stoadtinger,Maria Stoadtinger
3030,Charlotte  Leyens,Charlotte Lyons
3031,Anna Elizabeth Kehr,Anna Elizabeth Kreh
3032,Barbara  Pistor,Barbara Pister
3033,Catharina Elizabeth Bohmer,Catherine Elizabeth Bohmer
3034,Maria Catherine Enck,Maria Catherine Enck
3035,Catharina  Strupp,Catherine Straub
3036,Anna  Wagener,Anna Wagner
3037,Maria Magdalene Schreiber,Mary Magdalene Schreiber
3038,Elizabeth  Peter,Elizabeth Peter
3039,Maria Catherine Drauth,Maria Catherine Drauth
3040,Anna Barbara Haushalter,Anna Barbara Haushalter
3041,Elizabeth Catherine Beck,Eliza Catherine Beck
3045,Anna Margaret Orner,Anna Margaret Arner
3046,Christina  Sched,Christine Sched
3050,Catharina  Justus,Catherine Justus
3051,Maria  Dischung,Maria Tischong
3054,Wife Of ---- Maus,wife of ---- Masi
3056,Maria  Mintel,Maria Mintel
3057,Anna  Naef,Anna Nef
3059,Esther  Oberdorf,Esther Oberdorf
3060,Magdalena  Kinies,Magdalene Cuns
3063,Veronica  Lohman,Veronica Lohman
3064,Anna Catherine Diel,Anna Catherine Diehl
3069,Magdalena  Stein,Magdalene Stein
3070,Elizabeth  Schafer,Elizabeth Scheffer
3072,Magdalena  Lefevre,Magdalene Lefevre
3073,Catharina  Fanz,Catherine Fans
3074,Margriet  Fisteler,Margaret Fisteler
3079,Anna Barbara Koch,Anna Barbara Koch
3080,Barbara  Vogel,Barbara Vogel
3082,Maria Barbara Locher,Maria Barbara Locher
3083,Anna Margaret Faselong,Anna Margaret Faselong
3086,Catharina  Bischoffberger,Catherine Bischoffberger
3087,Maria Barbara Chagard,Maria Barbara Schakard
3088,Maria Juliana Scheider,Maria Juliana Scheider
3092,Christina  Ranger,Christine Ranger
3093,Anna Margaret Schie,Anna Margaret Schee
3094,Elizabeth  Keyser,Elizabeth Keiser
3095,Wife Of George Eulert,wife of George Eulert
3097,Maria  Ottenheimer,Maria Ottenheimer
3098,Catharina  Prattler,Catherine Pratler
3099,Maria Anna Pfister,Mary Anna Pfister
3100,Elizabeth Magdalene Schafner,Elizabeth Magdalene Schaffner
3102,Maria Margaret Buchert,Mary Margaret Buchert
3105,Catharina  Korper,Catherine Korper
3107,Sara  Bachofen,Sarah Bachofen
3108,Maria Elizabeth Scheller,Maria Elizabeth Scheller
3111,Elizabeth  Roth,Elizabeth Reith
3113,Anna Margaret Waespi,Anna Margaret Waspi
3114,Wife Of John Mervin,wife of John Mervin
3116,Catharina  Steltz,Catherine Stoltz
3119,Christina  Tielman,Christine Tielman
3121,Catharina  Fiscus,Catherine Fiscus
3125,Maria Magdalene Joung,Mary Magdalene Joung
3126,Gustaviana  Graf,Gustaviana Graf
3128,Christina Maria Miehler,Christine Maria Muller
3130,Anna Catherine Hoffman,Anna Catherine Hofman
3132,Wife Of Frederick Arnbach,wife of Frederick Arnbach
3134,Barbara  Birkenbeil,Barbara Berckenbeil
3138,Giny Jenny Abel,Giny Jenny Abel
3139,Catharina  Coelling,Catherine Coelling
3142,Maria  Forner,Maria Forner
3143,Christina  Huser,Christine Hauser
3146,Maria  Mohr,Maria Meyer
3152,Barbara  Tauber,Barbara Dauber
3155,Maria  Braun,Maria Brown
3156,Susanna  Kramp,Susanna Cramb
3159,Elizabeth  Schellenberger,Elizabeth Schellenberger
3160,Maria Catherine Rori,Maria Catherine Rori
3162,Maria  Walter,Maria Walter
3164,Catharina Sibylla Popi,Catherine Sibylla Pop
3165,Barbara  Frey,Barbara Frey
3166,Catharina  Ryan,Catherine Rinou
3167,Elizabeth  Schrott,Elizabeth Schreit
3168,Susanna  Schinckel,Susanna Schinckle
3169,Maria  Sisler,Maria Zeller
3170,Anna Catherine Sisler,Anna Catherine Sehler
3175,Elizabeth  Grebil,Elizabeth Krebel
3177,Margriet  Pfister,Margaret Pfister
3178,Wife Of George Jacob Hausmann,wife of George Jacob Hausman
3179,Anna Maria Brughauser,Anna Maria Brughauser
3183,Elizabeth  Haan,Elizabeth Hahn
3184,Wife Of Daniel Haan,wife of Daniel Hahn
3188,Magdalena  Planckenhahn,Magdalene Planckenhahn
3189,Maria  Corbier,Maria Grob
3190,Anna Maria Kloeti,Anna Maria Kloti
3191,Anna Maria Alster,Anna Maria Alster
3192,Anna Maria Sisler,Anna Mary Sehler
3195,Catharina  Eckhardt,Catherine Eckhard
3197,Anna Elizabeth Schaub,Anna Elizabeth Scheb
3200,Hannah Margaret Haan,Hannah Margaret Hahn
3204,Catharina  Kehr,Catherine Kehr
3206,Catharina  Zuder,Catherine Souder
3208,Anna Maria Schafer,Anna Maria Schaefer
3212,Elizabeth  Tippo,Elizabeth Tipo
3213,Hannah  Wollenschleger,Hannah Wollenschleger
3215,Elizabeth  Paul,Elizabeth Paul
3217,Anna Elizabeth Bengel,Anna Elizabeth Bengel
3219,Barbara  Penther,Barbara Penther
3220,Maria Elizabeth Schneider,Maria Elizabeth Schneider
3223,Susanna  Hartman,Susanna Hartman
3225,Hannah  Thor,Hannah Therri
3227,Anna Maria Allenbach,Anna Maria Allenbach
3229,Charlotte  Layon,Charlotte Layon
3230,Anna Elizabeth Stadler,Anna Elizabeth Stadler
3232,Catharina  Marckhart,Catherine Margaret
3236,Maria  Tippo,Maria Tibo
3237,Rachel  Schmick,Rachel Schmick
3238,Maria  Pfister,Maria Pfister
3239,Hannah  Sprauth,Hannah Sprauth
3241,Elizabeth  Stey,Elizabeth Stay
3242,Wife Of Frederick Simon,wife of Frederick Simon
3243,Elizabeth  Wever,Elizabeth Wever
3244,Rosina  Mohr,Rosina Meyer
3246,Regina  Braun,Regina Brown
3247,Maria Magdalene Jauch,Mary Magdalene Jauch
3249,Elizabeth  Bekker,Elizabeth Becker
3250,Anna Elizabeth Pfau,Anna Elizabeth Pfau
3251,Wife Of John Jacob Roth,wife of John Jacob Roth
3252,Magdalena  Gangwer,Magdalene Gangwer
3253,Catharina  Beltz,Catherine Peltz
3254,Anna Maria Margaret Zeissiger,Anna Maria Margaret Zeissiger
3256,Rosina  Foot,Rosina Fot
3257,Barbara  Kern,Barbara Gran
3260,Anna Margaret Ochs,Ann Margaret Ochs
3261,Susanna  Euler,Susanna Euler
3262,Elizabeth  Gamber,Elizabeth Camper
3266,Anna Catherine Schmied,Anna Catherine Schmit
3267,Maria Magdalene Borcki,Mary Magdalene Borcki
3268,Cleopha  Ruebsamen,Cleopha Rubsamen
3269,Elizabeth  Kehr,Elizabeth Kehr
3273,Elizabeth  Strohman,Elizabeth Strohman
3275,Anna Margaret Galli,Anna Margaret Galli
3276,Catharina  Strupp,Catherine Strub
3278,Catharina  Haan,Catherine Hen
3279,Johanna  Waal,Johanna Wial
3281,Rebecca  Fanz,Rebecca Fans
3282,Gustava Johanna Graf,Gustava Johanna Graff
3284,Christina  Kelman,Christine Kelman
3285,Sally  Brunner,Sally Brenner
3287,Anna Margaret Reiman,Anna Margaret Reiman
3288,Barbara  Haushalter,Barbara Haushalter
3291,Maria  Weyberg,Maria Weyberg
3292,Elizabeth Magdalene Schafner,Elizabeth Magdalene Scheffner
3295,Charlotte  Rudy,Charlotte Reude
3298,Veronica  Lohman,Veornica Lohman
3299,Christina  Prattler,Christine Pratler
3303,Anna Elizabeth Wind,Anna Elizabeth Weyand
3304,Anna Margaret Waespi,Anna Margaret Wespi
3305,Anna Magdalene Blum,Anna Magdalene Blum
3306,Anna Maria Aman,Anna Maria Ehman
3307,Maria  Kehr,Maria Kehr
3308,Margriet  Sisler,Margaret Zeller
3313,Barbara  Hamerich,Barbara Hamerich
3314,Catharina  Orfgen,Catherine Orifgen
3315,Maria Elizabeth Neitlinger,Mary Elizabeth Neidlinger
3317,Elizabeth  Sisler,Elizabeth Sahler
3321,Anna Juliana Strembeck,Anna Juliana Strimbeck
3322,Anna Catherine Strohauer,Anna Catherine Strohauer
3323,Catharina  Eschelman,Catherine Eschelman
3325,Elizabeth  Grieder,Elizabeth Kreider
3326,Rebecca  Grieder,Rebecca Kreider
3327,Maria Sara Reinhard,Maria Sarah Reinhard
3330,Catharina  Runckel,Catherine Runckel
3331,Maria Elizabeth Scheller,Maria Elizabeth Schoeller
3338,Christina  Ronner,Christine Ronner
3339,Anna Maria Zeiner,Anna Maria Zeiner
3342,Tibi Tabitha Stryker,Tibi Tabitha Stricker
3343,Elizabeth  Roth,Elizabeth Reuth
3344,Eva Catherine Jud,Eve Catherine Jud
3345,Elizabeth  Wilt,Elizabeth Wilt
3346,Eva Salome Kammer,Eva Salome Kammer
3347,Veronica  Bayer,Veronica Beer
3350,Maria Of Fenner,Maria Eva Fenner
3353,Wife Of Rori,wife of Rory
3354,Gertrud  Kuehn,Gertrude Cuhn
3355,Francisca  Maus,Francisca Maus
3356,Hannah  Penther,Hannah Penther
3362,Susanna  Torner,Susanna Torner
3367,Maria Sophia Schneider,Maria Sophia Schneider
3368,Elenor  Domminick,Eleonora Dominick
3369,Maria  Allenbach,Maria Allenbach
3370,Anna Margaret Reusch,Anna Margaret Reusch
3371,Christina  Riemer,Christine Warner
3373,Elizabeth  Bekker,Elizabeth ---- Becker
3376,Anna Catherine Schuehlin,Anna Catherine Schuehlin
3378,Catharina  Ryan,Catherine Reno
3379,Maria  Forner,Maria Farner
3381,Regina  Schuessler,Regina Schuessler
3382,Magdalena  Roscher,Magdalene Roscher
3385,Anna  Behringer,Anna Behringer
3386,Catharina  Bischopberger,Catherine Bischopberger
3389,Catharina  Cober,Catherine Cuper
3390,Anna  Widerstein,Anna Widerstein
3391,Elizabeth  Sinck,Elizabeth Sing
3394,Giny Jenny Abel,Gini Jenny Abel
3396,Margriet  Sinck,Margaret Sing
3398,Elizabeth  Froelig,Elizabeth Froelig
3399,Magdalena  Osius,Magdalene Osius
3400,Magdalena  Stoadtinger,Magdalene Stoudinger
3401,Catharina  Rupp,Catherine Rup
3402,Anna Margaret Orner,Anna Margaret Orner
3403,Anna Magdalene Tauenheim,Anna Magdalene Tauenheim
3405,Christina  Riemer,Christine Romer
3406,Philippina  Blum,Philippina Blum
3409,Mariana Catherine Kacher,Marianna Catherine Kacher
3412,Barbara  Locher,Barbara Locher
3413,Maria Elizabeth Alberger,Maria Elizabeth Alberger
3416,Catharina  Hund,Catherine Hand
3419,Sara  Bachofen,Sarah Backofen
3420,Elizabeth  Ravener,Elizabeth Ravener
3421,Helena  Schneider,Helena Schneider
3422,Maria Catherine Mesmer,Maria Catherine Mesemer
3424,Hannah  Haan,Hannah Hahn
3425,Wife Of Jacob Ehbregt,wife of Jacob Ehbregt
3426,Catharina  Armbruster,Catherine Armbruster
3427,Christina  Schitt,Christine Schaedt
3428,Anna Maria Bruchhauser,Ann Mary Bruchhauser
3429,Magdalena  Blanckenagel,Magdalene Blanckenagel
3430,Wife Of Henry Pollbach,wife of Henry Pollbach
3435,Anna  Thoma,Anna Thoma
3436,Anna  Wollenschleger,Anna Wollenschlaeger
3437,Wife Of George,wife of George
3440,Margriet  Mielefeld,Margaret Mielefeld
3442,Barbara  Birkenbeil,Barbara Birckenbeul
3443,Margriet  Jotz,Margaret Jotz
3445,Anna Margaret Gerret,Anna Margaret Gerret
3446,Maria Magdalene Kehr,Mary Magdalene Kehr
3447,Magdalena  Bart,Magdalene Bart
3448,Catharina  Flecke,Catherine Flick
3450,Rosina  Teis,Rosina Theis
3452,Catharina  Pollebacher,Catherine Pollebacher
3454,Rachel  Schmick,Rachel Schmiek
3456,Margriet  Pfistler,Margaret Pfistler
3459,Anna  Waal,Anna Will
3460,Anna Maria Miehler,Anna Mary Muller
3463,Maria  Kommerer,Maria Kommerer
3464,Elenor  Haan,Eleonora Haan
3465,Elizabeth  Heins,Elizabeth Hens
3468,Elizabeth  Grebil,Elizabeth Krebbel
3470,Dorothea  Krampf,Dorothy Crampf
3471,Maria Magdalene Leck,Mary Magdalene Leck
3472,Catharina  Sinck,Catherine Sing
3474,Catharina  Zerban,Catherine Zerban
3479,Magdalena  Borcki,Magdalene Burcki
3480,Anna Elizabeth Schaaf,Anna Elizabeth Schoeff
3481,Gustaviana  Graf,Gustaviana Graff
3482,Wife Of Jacob Schallus,wife of Jacob Schallus
3483,Ursula  Bligestorfer,Ursula Bligestorfer
3486,Elizabeth  Stillwagen,Elizabeth Stellwagen
3487,Louisa  Wolff,Louisa Wolff
3489,Catharina  Kreutzweis,Catherine Kreutzweis
3495,Margriet  Wetzstein,Margaret Wetzstein
3496,Maria  Worn,Maria Worn
3497,Anna  Ehringer,Anna Ehringer
3498,Elizabeth Magdalene Schafner,Eliza Magdalene Schaffner
3500,Anna Maria Schneider,Anna Maria Schneider
3503,Maria  Alster,Maria Alster
3505,Susanna  Jentzer,Susanna Jentzer
3516,Anna Maria Endres,Anna Maria Endres
3521,Elizabeth  Mohr,Elizabeth Murri
3522,Johanna  Kern,Johanna Gruen
3523,Maria Magdalene Rupp,Maria Magdalene Rup
3526,Anna Catherine Gobeler,Anna Catherine Gobeler
3527,Maria  Justus,Maria Justus
3531,Elizabeth  Tippo,Elizabeth Tibo
3532,Catharina  Wever,Catherine Wever
3533,Anna  Pfau,Anna Paff
3534,Anna  Hoegst,Anna Hoegst
3535,Elizabeth  Bunner,Elizabeth Bunner
3536,Hannah  Terri,Hannah Terry
3537,Elizabeth  Nannetter,Elizabeth Nannetter
3545,Maria  Oberdorf,Maria Oberdorf
3546,Christina  Froelig,Christine Froelig
3547,Elizabeth  Stadler,Elizabeth Stadler
3548,Maria  Mintel,Maria Mentel
3549,Wife Of Herman Johnston,wife of Herman Johnston
3550,Susanna  Miltenberger,Susanna Miltenberger
3551,Margriet  Galli,Margaret Gally
3553,Maria Charlotte Rudy,Maria Charlotte Reude
3554,Maria  Reusch,Maria Rosch
3555,Maria  Farmer,Maria Farmer
3556,Catharina  Strupp,Catherine Strup
3557,Catharina  Ebert,Catherine Ebert
3558,Catharina  Bockenmeyer,Catherine Bockenmeyer
3560,Apollonia  Miehler,Apollonia Mueller
3566,Margriet  Paul,Margaret Bell
3569,Anna Of Teis,Anna Eva Dies
3571,Magdalena  Stoadtinger,Magdalene Stoutinger
3574,Juliana  Reusch,Juliana Rasch
3576,Dorothea  Silvius,Dorothy Silvius
3579,Maria Elizabeth Rau,Maria Elizabeth Reu
3580,Anna Catherine Schmied,Anna Catherine Schmidt
3581,Margriet  Eyerli,Margaret Orley
3584,Catharina  Bischoffberger,Catherine Bischofberger
3585,Margriet  Schneider,Margaret Schneider
3588,Margriet  Stetzenbach,Margaret Stetzenbach
3589,Johanna  Pieterse,Joanna Peters
3591,Catharina  Schreiber,Catherine Schreiber
3592,Anna  Wind,Anna Wind
3594,Hannah  Bender,Hannah Binder
3597,Salome  Bachofen,Salome Bachoffen
3598,Elizabeth  Loehr,Elizabeth Ohler
3600,Margriet  Altburger,Margaret Altburger
3602,Anna Maria Eschman,Anna Maria Eschman
3603,Margriet  Staud,Margaret Stoudt
3605,Christina  Roth,Christine Roth
3606,Maria  Seen,Maria Zahn
3607,Magdalena  Gangewer,Magdalene Gangewer
3610,Catharina  Hunter,Catherine Hunter
3612,Catharina  Cober,Catherine Kupper
3613,Catharina  Ryan,Catherine Haern
3615,Maria Margaret Kretz,Maria Margaret Kretz
3616,Anna Maria Schmied,Anna Maria Schmit
3617,Christina  Prattler,Christine Prattler
3619,Anna Magdalene Kram,Anna Magdalene Krum
3621,Magdalena  Rupp,Magdalene Rup
3623,Susanna  Euler,Susanna Eyler
3625,Maria  Thor,Maria Therry
3627,Catharina  Reusch,Catherine Rosch
3631,Margriet  Vlenieken,Margaret Vlenieken
3632,Catharina  Mesmer,Catherine Messmer
3635,Anna Christine Riemer,Anna Christina Romer
3637,Catharina  Laeng,Catherine Lang
3647,Magdalena  Planckenhahn,Magdalene Blanckenhan
3649,Hannah  Abel,Hannah Abel
3651,Maria  Maag,Maria Maag
3652,Catharina  Orfgen,Catherine Orefgen
3653,Elizabeth  Schuessler,Elizabeth Schussler
3654,Frederick  Heimer,Friderica Meyer
3655,Catharina Wilhelmina Haller,Catherine Wilhelmina Heller
3658,Susanna  Rupp,Susanna Rup
3660,Wife Of Adam Schuetz,wife of Adam Schutz
3661,Maria  Wetzstein,Maria Wetzstein
3662,Anna  Mills,Anna Mills
3665,Magdalena  Tippo,Magdalene Tipo
3666,Ottilia  Wilson,Ottilia Wilson
3667,Maria  Cliver,Maria Cliver
3669,Maria Elizabeth Reinick,Maria Elizabeth Reinick
3672,Catharina  Kaerth,Catherine Kaerth
3673,Catharina  Terri,Catherine Doerr
3676,Elizabeth  Altburger,Elizabeth Altburger
3678,Maria  Orner,Maria Orner
3680,Margriet  Mercker,Margaret Mercker
3681,Elizabeth  Reiss,Elizabeth Ross
3682,Magdalena  Steinmetz,Magdalene Steinmetz
3683,Anna Maria Seen,Anna Maria Zahn
3685,John  Semel,John Semel
3688,Mattheus  Schrott,Matthias Schroth
3692,Cornelia Bredford Mohr,Cornelia Bredford Mayer
3693,Peter  Schmied,Peter Schmied
3695,John  Harts,John Harts
3696,William  Bakes,William Bakes
3697,John  Kreger,John Kreger
3698,William Van Berger,William Van Berg
3699,John  Stillwagen,John Stellwagen
3700,Sebastian  Fahy,Sebastian Fahy
3701,Peter  Trasser,Peter Trasser
3702,Paulus  Schlatter,Paulus Schlatter
3703,Henry  Weinheimer,Henry Weinheimer
3704,Jacob  Rauw,Jacob Rauw
3706,Paulus  Miehler,Paul Miller
3709,John  Galli,John Gaul
3710,John Peter Schafer,John Peter Schaeffer
3711,John George Reiss,John George Reis
3712,Christian  Kerbach,Christian Kerbach
3714,William  Gerhard,William Gerhart
3715,John  Zacharias,John Zacharias
3716,Philip  Ulrich,Philip Ulrich
3717,John  Meininger,John Maininger
3718,Maria  Utrich,Maria Utrich
3719,John  Kress,John Kress
3721,John  Gamber,John Gamper
3722,Michael  Diel,Michael Diel
3723,John George Moekli,John George Moekli
3724,John  Waal,John Hill
3726,Jacob  Scheller,Jacob Schueler
3727,Peter  Weber,Peter Weber
3728,Felix  Fisler,Felix Fisler
3730,Jacob  Loescher,Jacob Loescher
3732,Catharina  Maerkli,Catherine Markle
3734,Adam  Conrad,Adam Conrad
3735,Jacob  Loescher,Jacob Lecher
3736,Henry  Schellenberg,Henry Schellenberg
3737,Christopher  Scheibler,Christopher Schubler
3739,John  Kuehn,John Kuhn
3740,Elias  Stryker,Elias Striker
3743,Maria Magdalene Bayer,Mary Magdalene Bayer
3744,John  Schweindt,John Schwind
3745,Rudolph  Gattman,Rudolph Gattman
3746,John  Brentz,John Brentz
3748,Anna Christine Kern,Anna Christine Kern
3749,Lorentz  Bosset,Lorentz Bast
3752,John  Trifft,John Trifft
3753,Anna Maria Trifft,Anna Maria Trifft
3754,Jacob  Weyn,Jacob Wyny
3755,Jacob  Siegel,Jacob Siegel
3756,Daniel  Grob,Daniel Grob
3758,Jacob  Froelich,Jacob Froehlich
3759,John Henry Pfister,John Henry Pfister
3760,Henry  Sleydorn,Henry Sleydorn
3761,John  Betz,John Betz
3762,Christina  Daubendistel,Christine Daubendistel
3764,John Adam Fuchs,John Adam Fux
3767,Henry  Wagener,Henry Wagner
3768,Joseph William Blacher,Joseph William Blaecher
3769,Jacob  Rauw,Jacob Rau
3770,John Ernest Kraemer,John Ernest Kremer
3771,Christian  Hoffstetler,Christian Hoffstettler
3774,John Nicholas Burckhard,John Nicholas Burkard
3775,Henry  Popi,Henry Bub
3776,John  Steiner,John Steiner
3778,John  Gebhard,John Gebhard
3779,Peter  Braunholz,Peter Braunholz
3780,John Peter Schweykhard,John Peter Schweykhard
3781,John Conrad Schweykhard,John Conrad Schweykhard
3784,John Philipse Haller,John Philip Haller
3788,Gottfried  Loehr,Gottfried Loehr
3789,Johanna Apollonia Greininger,Johanna Apollonia Greininger
3790,John William Bekker,John William Baker
3794,Conrad  Schweighauser,Conrad Schweighauser
3796,Nicholas  Magold,Nicholas Magold
3798,Maria Barbara Kress,Maria Barbara Cress
3800,Valentyn  Himpelman,Valentine Himpelman
3802,Adam  Weber,Adam Weber
3810,John  Riebel,John Rubel
3811,Caspar  Ulrich,Casper Ulrich
3812,Joseph  Crellius,Joseph Crellius
3813,John  Grob,John Grob
3814,Michael  Matteis,Michael Matteis
3821,Simon  Horch,Simon Horch
3822,John Valentine Stosch,John Valentine Stosch
3823,John  Grieder,John Krieder
3824,Anna Maria Liddelius,Anna Maria Liddelius
3825,Jacob  Koenig,Jacob Koenig
3826,Michael  Schwob,Michael Schwob
3827,Henry  Basler,Henry Basler
3833,Bernard  Rupp,Bernard Rup
3834,Ulrich  Euler,Ulrich Eller
3835,John,John ----
3838,John George Fittel,John George Fadel
3840,Widow Of Peter Handwerker,widow of Peter Handwerker
3841,John  Schmied,John Schmied
3842,Rudolph  Frey,Rudolph Frey
3843,Mattheus  Kleyn,Matthias Klein
3847,John  Opp,John Opp
3850,Michael  Pfeiffer,Michael Pfeiffer
3856,Henry  Rieg,Henry Rick
3857,John  Waespi,John Wespi
3858,August  Riemer,August Roemer
3859,John Gerlach Mohr,John Gerlach Mayer
3860,John Peter Schmied,John Peter Schmit
3862,John Henry Kleyn,John Henry Klein
3863,Martin  Bohn,Martin Bohn
3864,Christopher  Kauffman,Christopher Kauffman
3865,Johannes  Gobeler,Jonas Kuebler
3866,Rudolph  Naef,Rudolf Naeff
3867,Henry  Hoffman,Henry Hoffman
3869,Peter  Trass,Peter Trass
3870,Madam  Jerck,Madam Jerck
3871,Tobias  Egg,Tobias Egg
3872,Charles  Essig,Charles Essig
3874,Dewald  Higel,Dewald Higel
3875,Tobias  Finkbeiner,Tobias Finkbeiner
3876,John  Zuend,John Zuend
3877,Henry  Kleyn,Henry Klein
3878,Elias  Eberhard,Elias Eberhard
